#Image CLASS-ID SPECIES BREED ID
#ID: 1:37 Class ids
#SPECIES: 1:Cat 2:Dog
#BREED ID: 1-25:Cat 1:12:Dog
#All images with 1st letter as captial are cat images
#images with small first letter are dog images
leonberger_93 20 2 14
leonberger_94 20 2 14
leonberger_95 20 2 14
leonberger_96 20 2 14
leonberger_97 20 2 14
leonberger_98 20 2 14
leonberger_99 20 2 14
leonberger_9 20 2 14
Maine_Coon_21 21 1 7
Maine_Coon_222 21 1 7
Maine_Coon_227 21 1 7
Maine_Coon_231 21 1 7
Maine_Coon_238 21 1 7
Maine_Coon_239 21 1 7
Maine_Coon_23 21 1 7
Maine_Coon_241 21 1 7
Maine_Coon_242 21 1 7
Maine_Coon_244 21 1 7
Maine_Coon_245 21 1 7
Maine_Coon_246 21 1 7
Maine_Coon_247 21 1 7
Maine_Coon_249 21 1 7
Maine_Coon_24 21 1 7
Maine_Coon_253 21 1 7
Maine_Coon_254 21 1 7
Maine_Coon_25 21 1 7
Maine_Coon_262 21 1 7
Maine_Coon_263 21 1 7
Maine_Coon_264 21 1 7
Maine_Coon_265 21 1 7
Maine_Coon_266 21 1 7
Maine_Coon_267 21 1 7
Maine_Coon_268 21 1 7
Maine_Coon_269 21 1 7
Maine_Coon_26 21 1 7
Maine_Coon_270 21 1 7
Maine_Coon_271 21 1 7
Maine_Coon_272 21 1 7
Maine_Coon_27 21 1 7
Maine_Coon_28 21 1 7
Maine_Coon_29 21 1 7
Maine_Coon_2 21 1 7
Maine_Coon_30 21 1 7
Maine_Coon_31 21 1 7
Maine_Coon_32 21 1 7
Maine_Coon_33 21 1 7
Maine_Coon_34 21 1 7
Maine_Coon_35 21 1 7
Maine_Coon_36 21 1 7
Maine_Coon_37 21 1 7
Maine_Coon_38 21 1 7
Maine_Coon_39 21 1 7
Maine_Coon_3 21 1 7
Maine_Coon_41 21 1 7
Maine_Coon_42 21 1 7
Maine_Coon_43 21 1 7
Maine_Coon_44 21 1 7
Maine_Coon_46 21 1 7
Maine_Coon_47 21 1 7
Maine_Coon_48 21 1 7
Maine_Coon_49 21 1 7
Maine_Coon_50 21 1 7
Maine_Coon_51 21 1 7
Maine_Coon_52 21 1 7
Maine_Coon_53 21 1 7
Maine_Coon_54 21 1 7
Maine_Coon_55 21 1 7
Maine_Coon_56 21 1 7
Maine_Coon_57 21 1 7
Maine_Coon_58 21 1 7
Maine_Coon_5 21 1 7
Maine_Coon_60 21 1 7
Maine_Coon_61 21 1 7
Maine_Coon_63 21 1 7
Maine_Coon_64 21 1 7
Maine_Coon_66 21 1 7
Maine_Coon_67 21 1 7
Maine_Coon_68 21 1 7
Maine_Coon_69 21 1 7
Maine_Coon_6 21 1 7
Maine_Coon_70 21 1 7
Maine_Coon_71 21 1 7
Maine_Coon_72 21 1 7
Maine_Coon_75 21 1 7
Maine_Coon_76 21 1 7
Maine_Coon_77 21 1 7
Maine_Coon_78 21 1 7
Maine_Coon_79 21 1 7
Maine_Coon_7 21 1 7
Maine_Coon_80 21 1 7
Maine_Coon_81 21 1 7
Maine_Coon_82 21 1 7
Maine_Coon_83 21 1 7
Maine_Coon_84 21 1 7
Maine_Coon_85 21 1 7
Maine_Coon_87 21 1 7
Maine_Coon_89 21 1 7
Maine_Coon_8 21 1 7
Maine_Coon_91 21 1 7
Maine_Coon_92 21 1 7
Maine_Coon_93 21 1 7
Maine_Coon_94 21 1 7
Maine_Coon_95 21 1 7
Maine_Coon_96 21 1 7
Maine_Coon_97 21 1 7
Maine_Coon_98 21 1 7
Maine_Coon_99 21 1 7
Maine_Coon_9 21 1 7
miniature_pinscher_191 22 2 15
miniature_pinscher_192 22 2 15
miniature_pinscher_193 22 2 15
miniature_pinscher_194 22 2 15
miniature_pinscher_195 22 2 15
miniature_pinscher_196 22 2 15
miniature_pinscher_197 22 2 15
miniature_pinscher_198 22 2 15
miniature_pinscher_199 22 2 15
miniature_pinscher_19 22 2 15
miniature_pinscher_1 22 2 15
miniature_pinscher_200 22 2 15
miniature_pinscher_20 22 2 15
miniature_pinscher_21 22 2 15
miniature_pinscher_22 22 2 15
miniature_pinscher_23 22 2 15
miniature_pinscher_24 22 2 15
miniature_pinscher_25 22 2 15
miniature_pinscher_26 22 2 15
miniature_pinscher_27 22 2 15
miniature_pinscher_28 22 2 15
miniature_pinscher_29 22 2 15
miniature_pinscher_2 22 2 15
miniature_pinscher_30 22 2 15
miniature_pinscher_31 22 2 15
miniature_pinscher_32 22 2 15
miniature_pinscher_33 22 2 15
miniature_pinscher_34 22 2 15
miniature_pinscher_35 22 2 15
miniature_pinscher_36 22 2 15
miniature_pinscher_37 22 2 15
miniature_pinscher_38 22 2 15
miniature_pinscher_39 22 2 15
miniature_pinscher_3 22 2 15
miniature_pinscher_40 22 2 15
miniature_pinscher_41 22 2 15
miniature_pinscher_42 22 2 15
miniature_pinscher_43 22 2 15
miniature_pinscher_44 22 2 15
miniature_pinscher_45 22 2 15
miniature_pinscher_46 22 2 15
miniature_pinscher_47 22 2 15
miniature_pinscher_48 22 2 15
miniature_pinscher_49 22 2 15
miniature_pinscher_4 22 2 15
miniature_pinscher_50 22 2 15
miniature_pinscher_51 22 2 15
miniature_pinscher_52 22 2 15
miniature_pinscher_53 22 2 15
miniature_pinscher_54 22 2 15
miniature_pinscher_55 22 2 15
miniature_pinscher_56 22 2 15
miniature_pinscher_57 22 2 15
miniature_pinscher_58 22 2 15
miniature_pinscher_59 22 2 15
miniature_pinscher_5 22 2 15
miniature_pinscher_60 22 2 15
miniature_pinscher_61 22 2 15
miniature_pinscher_62 22 2 15
miniature_pinscher_63 22 2 15
miniature_pinscher_64 22 2 15
miniature_pinscher_65 22 2 15
miniature_pinscher_66 22 2 15
miniature_pinscher_67 22 2 15
miniature_pinscher_68 22 2 15
miniature_pinscher_69 22 2 15
miniature_pinscher_6 22 2 15
miniature_pinscher_70 22 2 15
miniature_pinscher_71 22 2 15
miniature_pinscher_72 22 2 15
miniature_pinscher_73 22 2 15
miniature_pinscher_74 22 2 15
miniature_pinscher_75 22 2 15
miniature_pinscher_76 22 2 15
miniature_pinscher_77 22 2 15
miniature_pinscher_78 22 2 15
miniature_pinscher_79 22 2 15
miniature_pinscher_7 22 2 15
miniature_pinscher_80 22 2 15
miniature_pinscher_81 22 2 15
miniature_pinscher_82 22 2 15
miniature_pinscher_83 22 2 15
miniature_pinscher_84 22 2 15
miniature_pinscher_85 22 2 15
miniature_pinscher_86 22 2 15
miniature_pinscher_87 22 2 15
miniature_pinscher_88 22 2 15
miniature_pinscher_89 22 2 15
miniature_pinscher_8 22 2 15
miniature_pinscher_90 22 2 15
miniature_pinscher_91 22 2 15
miniature_pinscher_92 22 2 15
miniature_pinscher_93 22 2 15
miniature_pinscher_94 22 2 15
miniature_pinscher_95 22 2 15
miniature_pinscher_96 22 2 15
miniature_pinscher_97 22 2 15
miniature_pinscher_98 22 2 15
miniature_pinscher_99 22 2 15
miniature_pinscher_9 22 2 15
newfoundland_191 23 2 16
newfoundland_192 23 2 16
newfoundland_193 23 2 16
newfoundland_194 23 2 16
newfoundland_195 23 2 16
newfoundland_196 23 2 16
newfoundland_197 23 2 16
newfoundland_198 23 2 16
newfoundland_199 23 2 16
newfoundland_19 23 2 16
newfoundland_1 23 2 16
newfoundland_200 23 2 16
newfoundland_20 23 2 16
newfoundland_21 23 2 16
newfoundland_22 23 2 16
newfoundland_23 23 2 16
newfoundland_24 23 2 16
newfoundland_25 23 2 16
newfoundland_26 23 2 16
newfoundland_27 23 2 16
newfoundland_28 23 2 16
newfoundland_29 23 2 16
newfoundland_2 23 2 16
newfoundland_30 23 2 16
newfoundland_31 23 2 16
newfoundland_32 23 2 16
newfoundland_33 23 2 16
newfoundland_34 23 2 16
newfoundland_35 23 2 16
newfoundland_36 23 2 16
newfoundland_37 23 2 16
newfoundland_38 23 2 16
newfoundland_39 23 2 16
newfoundland_3 23 2 16
newfoundland_40 23 2 16
newfoundland_41 23 2 16
newfoundland_42 23 2 16
newfoundland_43 23 2 16
newfoundland_44 23 2 16
newfoundland_45 23 2 16
newfoundland_46 23 2 16
newfoundland_47 23 2 16
newfoundland_48 23 2 16
newfoundland_49 23 2 16
newfoundland_4 23 2 16
newfoundland_50 23 2 16
newfoundland_51 23 2 16
newfoundland_52 23 2 16
newfoundland_53 23 2 16
newfoundland_54 23 2 16
newfoundland_55 23 2 16
newfoundland_56 23 2 16
newfoundland_57 23 2 16
newfoundland_58 23 2 16
newfoundland_59 23 2 16
newfoundland_5 23 2 16
newfoundland_60 23 2 16
newfoundland_61 23 2 16
newfoundland_62 23 2 16
newfoundland_63 23 2 16
newfoundland_64 23 2 16
newfoundland_65 23 2 16
newfoundland_66 23 2 16
newfoundland_67 23 2 16
newfoundland_68 23 2 16
newfoundland_69 23 2 16
newfoundland_6 23 2 16
newfoundland_70 23 2 16
newfoundland_71 23 2 16
newfoundland_72 23 2 16
newfoundland_73 23 2 16
newfoundland_74 23 2 16
newfoundland_75 23 2 16
newfoundland_76 23 2 16
newfoundland_77 23 2 16
newfoundland_78 23 2 16
newfoundland_79 23 2 16
newfoundland_7 23 2 16
newfoundland_80 23 2 16
newfoundland_81 23 2 16
newfoundland_82 23 2 16
newfoundland_83 23 2 16
newfoundland_84 23 2 16
newfoundland_85 23 2 16
newfoundland_86 23 2 16
newfoundland_87 23 2 16
newfoundland_88 23 2 16
newfoundland_89 23 2 16
newfoundland_8 23 2 16
newfoundland_90 23 2 16
newfoundland_91 23 2 16
newfoundland_92 23 2 16
newfoundland_93 23 2 16
newfoundland_94 23 2 16
newfoundland_95 23 2 16
newfoundland_96 23 2 16
newfoundland_97 23 2 16
newfoundland_98 23 2 16
newfoundland_99 23 2 16
newfoundland_9 23 2 16
Persian_21 24 1 8
Persian_221 24 1 8
Persian_224 24 1 8
Persian_228 24 1 8
Persian_22 24 1 8
Persian_233 24 1 8
Persian_239 24 1 8
Persian_255 24 1 8
Persian_256 24 1 8
Persian_257 24 1 8
Persian_258 24 1 8
Persian_259 24 1 8
Persian_25 24 1 8
Persian_260 24 1 8
Persian_261 24 1 8
Persian_262 24 1 8
Persian_263 24 1 8
Persian_264 24 1 8
Persian_265 24 1 8
Persian_266 24 1 8
Persian_267 24 1 8
Persian_268 24 1 8
Persian_269 24 1 8
Persian_26 24 1 8
Persian_270 24 1 8
Persian_271 24 1 8
Persian_272 24 1 8
Persian_273 24 1 8
Persian_27 24 1 8
Persian_28 24 1 8
Persian_29 24 1 8
Persian_2 24 1 8
Persian_30 24 1 8
Persian_31 24 1 8
Persian_32 24 1 8
Persian_34 24 1 8
Persian_36 24 1 8
Persian_37 24 1 8
Persian_38 24 1 8
Persian_39 24 1 8
Persian_3 24 1 8
Persian_40 24 1 8
Persian_41 24 1 8
Persian_42 24 1 8
Persian_43 24 1 8
Persian_44 24 1 8
Persian_45 24 1 8
Persian_46 24 1 8
Persian_47 24 1 8
Persian_49 24 1 8
Persian_4 24 1 8
Persian_51 24 1 8
Persian_52 24 1 8
Persian_53 24 1 8
Persian_54 24 1 8
Persian_55 24 1 8
Persian_56 24 1 8
Persian_58 24 1 8
Persian_59 24 1 8
Persian_5 24 1 8
Persian_60 24 1 8
Persian_61 24 1 8
Persian_62 24 1 8
Persian_63 24 1 8
Persian_64 24 1 8
Persian_65 24 1 8
Persian_66 24 1 8
Persian_67 24 1 8
Persian_68 24 1 8
Persian_69 24 1 8
Persian_6 24 1 8
Persian_70 24 1 8
Persian_71 24 1 8
Persian_72 24 1 8
Persian_74 24 1 8
Persian_75 24 1 8
Persian_76 24 1 8
Persian_77 24 1 8
Persian_78 24 1 8
Persian_79 24 1 8
Persian_7 24 1 8
Persian_80 24 1 8
Persian_81 24 1 8
Persian_82 24 1 8
Persian_83 24 1 8
Persian_84 24 1 8
Persian_85 24 1 8
Persian_86 24 1 8
Persian_87 24 1 8
Persian_88 24 1 8
Persian_89 24 1 8
Persian_8 24 1 8
Persian_90 24 1 8
Persian_91 24 1 8
Persian_94 24 1 8
Persian_95 24 1 8
Persian_97 24 1 8
Persian_98 24 1 8
Persian_99 24 1 8
Persian_9 24 1 8
pomeranian_191 25 2 17
pomeranian_192 25 2 17
pomeranian_193 25 2 17
pomeranian_194 25 2 17
pomeranian_195 25 2 17
pomeranian_196 25 2 17
pomeranian_197 25 2 17
pomeranian_198 25 2 17
pomeranian_199 25 2 17
pomeranian_19 25 2 17
pomeranian_1 25 2 17
pomeranian_200 25 2 17
pomeranian_20 25 2 17
pomeranian_21 25 2 17
pomeranian_22 25 2 17
pomeranian_23 25 2 17
pomeranian_24 25 2 17
pomeranian_25 25 2 17
pomeranian_26 25 2 17
pomeranian_27 25 2 17
pomeranian_28 25 2 17
pomeranian_29 25 2 17
pomeranian_2 25 2 17
pomeranian_30 25 2 17
pomeranian_31 25 2 17
pomeranian_32 25 2 17
pomeranian_33 25 2 17
pomeranian_34 25 2 17
pomeranian_35 25 2 17
pomeranian_36 25 2 17
pomeranian_37 25 2 17
pomeranian_38 25 2 17
pomeranian_39 25 2 17
pomeranian_3 25 2 17
pomeranian_40 25 2 17
pomeranian_41 25 2 17
pomeranian_42 25 2 17
pomeranian_43 25 2 17
pomeranian_44 25 2 17
pomeranian_45 25 2 17
pomeranian_46 25 2 17
pomeranian_47 25 2 17
pomeranian_48 25 2 17
pomeranian_49 25 2 17
pomeranian_4 25 2 17
pomeranian_50 25 2 17
pomeranian_51 25 2 17
pomeranian_52 25 2 17
pomeranian_53 25 2 17
pomeranian_54 25 2 17
pomeranian_55 25 2 17
pomeranian_56 25 2 17
pomeranian_57 25 2 17
pomeranian_58 25 2 17
pomeranian_59 25 2 17
pomeranian_5 25 2 17
pomeranian_60 25 2 17
pomeranian_61 25 2 17
pomeranian_62 25 2 17
pomeranian_63 25 2 17
pomeranian_64 25 2 17
pomeranian_65 25 2 17
pomeranian_66 25 2 17
pomeranian_67 25 2 17
pomeranian_68 25 2 17
pomeranian_69 25 2 17
pomeranian_6 25 2 17
pomeranian_70 25 2 17
pomeranian_71 25 2 17
pomeranian_72 25 2 17
pomeranian_73 25 2 17
pomeranian_74 25 2 17
pomeranian_75 25 2 17
pomeranian_76 25 2 17
pomeranian_77 25 2 17
pomeranian_78 25 2 17
pomeranian_79 25 2 17
pomeranian_7 25 2 17
pomeranian_80 25 2 17
pomeranian_81 25 2 17
pomeranian_82 25 2 17
pomeranian_83 25 2 17
pomeranian_84 25 2 17
pomeranian_85 25 2 17
pomeranian_86 25 2 17
pomeranian_87 25 2 17
pomeranian_88 25 2 17
pomeranian_89 25 2 17
pomeranian_8 25 2 17
pomeranian_90 25 2 17
pomeranian_91 25 2 17
pomeranian_92 25 2 17
pomeranian_93 25 2 17
pomeranian_94 25 2 17
pomeranian_95 25 2 17
pomeranian_96 25 2 17
pomeranian_97 25 2 17
pomeranian_98 25 2 17
pomeranian_99 25 2 17
pomeranian_9 25 2 17
pug_193 26 2 18
pug_194 26 2 18
pug_195 26 2 18
pug_196 26 2 18
pug_197 26 2 18
pug_198 26 2 18
pug_199 26 2 18
pug_19 26 2 18
pug_1 26 2 18
pug_200 26 2 18
pug_201 26 2 18
pug_202 26 2 18
pug_203 26 2 18
pug_20 26 2 18
pug_21 26 2 18
pug_22 26 2 18
pug_23 26 2 18
pug_24 26 2 18
pug_25 26 2 18
pug_26 26 2 18
pug_27 26 2 18
pug_28 26 2 18
pug_29 26 2 18
pug_2 26 2 18
pug_30 26 2 18
pug_31 26 2 18
pug_32 26 2 18
pug_33 26 2 18
pug_34 26 2 18
pug_35 26 2 18
pug_36 26 2 18
pug_37 26 2 18
pug_38 26 2 18
pug_39 26 2 18
pug_3 26 2 18
pug_40 26 2 18
pug_41 26 2 18
pug_42 26 2 18
pug_43 26 2 18
pug_44 26 2 18
pug_45 26 2 18
pug_46 26 2 18
pug_47 26 2 18
pug_48 26 2 18
pug_49 26 2 18
pug_4 26 2 18
pug_50 26 2 18
pug_51 26 2 18
pug_52 26 2 18
pug_53 26 2 18
pug_54 26 2 18
pug_55 26 2 18
pug_56 26 2 18
pug_57 26 2 18
pug_58 26 2 18
pug_59 26 2 18
pug_5 26 2 18
pug_60 26 2 18
pug_61 26 2 18
pug_62 26 2 18
pug_63 26 2 18
pug_64 26 2 18
pug_65 26 2 18
pug_66 26 2 18
pug_67 26 2 18
pug_68 26 2 18
pug_69 26 2 18
pug_6 26 2 18
pug_70 26 2 18
pug_71 26 2 18
pug_72 26 2 18
pug_73 26 2 18
pug_74 26 2 18
pug_75 26 2 18
pug_76 26 2 18
pug_77 26 2 18
pug_78 26 2 18
pug_79 26 2 18
pug_7 26 2 18
pug_80 26 2 18
pug_81 26 2 18
pug_82 26 2 18
pug_84 26 2 18
pug_85 26 2 18
pug_86 26 2 18
pug_87 26 2 18
pug_88 26 2 18
pug_89 26 2 18
pug_8 26 2 18
pug_90 26 2 18
pug_91 26 2 18
pug_92 26 2 18
pug_93 26 2 18
pug_94 26 2 18
pug_95 26 2 18
pug_96 26 2 18
pug_97 26 2 18
pug_98 26 2 18
pug_99 26 2 18
pug_9 26 2 18
Ragdoll_203 27 1 9
Ragdoll_204 27 1 9
Ragdoll_205 27 1 9
Ragdoll_208 27 1 9
Ragdoll_20 27 1 9
Ragdoll_210 27 1 9
Ragdoll_219 27 1 9
Ragdoll_224 27 1 9
Ragdoll_227 27 1 9
Ragdoll_228 27 1 9
Ragdoll_234 27 1 9
Ragdoll_235 27 1 9
Ragdoll_245 27 1 9
Ragdoll_24 27 1 9
Ragdoll_250 27 1 9
Ragdoll_252 27 1 9
Ragdoll_254 27 1 9
Ragdoll_255 27 1 9
Ragdoll_257 27 1 9
Ragdoll_258 27 1 9
Ragdoll_259 27 1 9
Ragdoll_25 27 1 9
Ragdoll_260 27 1 9
Ragdoll_261 27 1 9
Ragdoll_262 27 1 9
Ragdoll_263 27 1 9
Ragdoll_264 27 1 9
Ragdoll_265 27 1 9
Ragdoll_26 27 1 9
Ragdoll_27 27 1 9
Ragdoll_29 27 1 9
Ragdoll_2 27 1 9
Ragdoll_30 27 1 9
Ragdoll_31 27 1 9
Ragdoll_32 27 1 9
Ragdoll_33 27 1 9
Ragdoll_34 27 1 9
Ragdoll_35 27 1 9
Ragdoll_36 27 1 9
Ragdoll_37 27 1 9
Ragdoll_3 27 1 9
Ragdoll_40 27 1 9
Ragdoll_41 27 1 9
Ragdoll_42 27 1 9
Ragdoll_43 27 1 9
Ragdoll_44 27 1 9
Ragdoll_45 27 1 9
Ragdoll_47 27 1 9
Ragdoll_48 27 1 9
Ragdoll_49 27 1 9
Ragdoll_4 27 1 9
Ragdoll_51 27 1 9
Ragdoll_52 27 1 9
Ragdoll_53 27 1 9
Ragdoll_54 27 1 9
Ragdoll_56 27 1 9
Ragdoll_57 27 1 9
Ragdoll_58 27 1 9
Ragdoll_59 27 1 9
Ragdoll_5 27 1 9
Ragdoll_60 27 1 9
Ragdoll_62 27 1 9
Ragdoll_63 27 1 9
Ragdoll_64 27 1 9
Ragdoll_67 27 1 9
Ragdoll_68 27 1 9
Ragdoll_69 27 1 9
Ragdoll_6 27 1 9
Ragdoll_71 27 1 9
Ragdoll_72 27 1 9
Ragdoll_73 27 1 9
Ragdoll_74 27 1 9
Ragdoll_75 27 1 9
Ragdoll_76 27 1 9
Ragdoll_77 27 1 9
Ragdoll_78 27 1 9
Ragdoll_79 27 1 9
Ragdoll_7 27 1 9
Ragdoll_80 27 1 9
Ragdoll_81 27 1 9
Ragdoll_82 27 1 9
Ragdoll_83 27 1 9
Ragdoll_84 27 1 9
Ragdoll_85 27 1 9
Ragdoll_86 27 1 9
Ragdoll_87 27 1 9
Ragdoll_88 27 1 9
Ragdoll_89 27 1 9
Ragdoll_8 27 1 9
Ragdoll_90 27 1 9
Ragdoll_91 27 1 9
Ragdoll_92 27 1 9
Ragdoll_93 27 1 9
Ragdoll_94 27 1 9
Ragdoll_95 27 1 9
Ragdoll_96 27 1 9
Ragdoll_97 27 1 9
Ragdoll_98 27 1 9
Ragdoll_99 27 1 9
Ragdoll_9 27 1 9
Russian_Blue_201 28 1 10
Russian_Blue_202 28 1 10
Russian_Blue_203 28 1 10
Russian_Blue_204 28 1 10
Russian_Blue_205 28 1 10
Russian_Blue_206 28 1 10
Russian_Blue_207 28 1 10
Russian_Blue_208 28 1 10
Russian_Blue_209 28 1 10
Russian_Blue_20 28 1 10
Russian_Blue_211 28 1 10
Russian_Blue_212 28 1 10
Russian_Blue_215 28 1 10
Russian_Blue_216 28 1 10
Russian_Blue_21 28 1 10
Russian_Blue_220 28 1 10
Russian_Blue_221 28 1 10
Russian_Blue_222 28 1 10
Russian_Blue_226 28 1 10
Russian_Blue_228 28 1 10
Russian_Blue_232 28 1 10
Russian_Blue_236 28 1 10
Russian_Blue_237 28 1 10
Russian_Blue_239 28 1 10
Russian_Blue_240 28 1 10
Russian_Blue_242 28 1 10
Russian_Blue_244 28 1 10
Russian_Blue_24 28 1 10
Russian_Blue_253 28 1 10
Russian_Blue_258 28 1 10
Russian_Blue_262 28 1 10
Russian_Blue_263 28 1 10
Russian_Blue_264 28 1 10
Russian_Blue_27 28 1 10
Russian_Blue_28 28 1 10
Russian_Blue_29 28 1 10
Russian_Blue_30 28 1 10
Russian_Blue_31 28 1 10
Russian_Blue_32 28 1 10
Russian_Blue_33 28 1 10
Russian_Blue_34 28 1 10
Russian_Blue_35 28 1 10
Russian_Blue_36 28 1 10
Russian_Blue_38 28 1 10
Russian_Blue_40 28 1 10
Russian_Blue_41 28 1 10
Russian_Blue_43 28 1 10
Russian_Blue_44 28 1 10
Russian_Blue_45 28 1 10
Russian_Blue_47 28 1 10
Russian_Blue_48 28 1 10
Russian_Blue_49 28 1 10
Russian_Blue_50 28 1 10
Russian_Blue_51 28 1 10
Russian_Blue_53 28 1 10
Russian_Blue_54 28 1 10
Russian_Blue_55 28 1 10
Russian_Blue_57 28 1 10
Russian_Blue_59 28 1 10
Russian_Blue_60 28 1 10
Russian_Blue_61 28 1 10
Russian_Blue_62 28 1 10
Russian_Blue_63 28 1 10
Russian_Blue_64 28 1 10
Russian_Blue_66 28 1 10
Russian_Blue_67 28 1 10
Russian_Blue_68 28 1 10
Russian_Blue_69 28 1 10
Russian_Blue_70 28 1 10
Russian_Blue_71 28 1 10
Russian_Blue_72 28 1 10
Russian_Blue_73 28 1 10
Russian_Blue_74 28 1 10
Russian_Blue_75 28 1 10
Russian_Blue_76 28 1 10
Russian_Blue_77 28 1 10
Russian_Blue_78 28 1 10
Russian_Blue_79 28 1 10
Russian_Blue_80 28 1 10
Russian_Blue_81 28 1 10
Russian_Blue_82 28 1 10
Russian_Blue_83 28 1 10
Russian_Blue_84 28 1 10
Russian_Blue_85 28 1 10
Russian_Blue_86 28 1 10
Russian_Blue_87 28 1 10
Russian_Blue_88 28 1 10
Russian_Blue_89 28 1 10
Russian_Blue_8 28 1 10
Russian_Blue_90 28 1 10
Russian_Blue_91 28 1 10
Russian_Blue_92 28 1 10
Russian_Blue_93 28 1 10
Russian_Blue_94 28 1 10
Russian_Blue_95 28 1 10
Russian_Blue_96 28 1 10
Russian_Blue_97 28 1 10
Russian_Blue_98 28 1 10
Russian_Blue_99 28 1 10
Russian_Blue_9 28 1 10
saint_bernard_191 29 2 19
saint_bernard_192 29 2 19
saint_bernard_193 29 2 19
saint_bernard_194 29 2 19
saint_bernard_195 29 2 19
saint_bernard_196 29 2 19
saint_bernard_197 29 2 19
saint_bernard_198 29 2 19
saint_bernard_199 29 2 19
saint_bernard_19 29 2 19
saint_bernard_1 29 2 19
saint_bernard_200 29 2 19
saint_bernard_20 29 2 19
saint_bernard_21 29 2 19
saint_bernard_22 29 2 19
saint_bernard_23 29 2 19
saint_bernard_24 29 2 19
saint_bernard_25 29 2 19
saint_bernard_26 29 2 19
saint_bernard_27 29 2 19
saint_bernard_28 29 2 19
saint_bernard_29 29 2 19
saint_bernard_2 29 2 19
saint_bernard_30 29 2 19
saint_bernard_31 29 2 19
saint_bernard_32 29 2 19
saint_bernard_33 29 2 19
saint_bernard_34 29 2 19
saint_bernard_35 29 2 19
saint_bernard_36 29 2 19
saint_bernard_37 29 2 19
saint_bernard_38 29 2 19
saint_bernard_39 29 2 19
saint_bernard_3 29 2 19
saint_bernard_40 29 2 19
saint_bernard_41 29 2 19
saint_bernard_42 29 2 19
saint_bernard_43 29 2 19
saint_bernard_44 29 2 19
saint_bernard_45 29 2 19
saint_bernard_46 29 2 19
saint_bernard_47 29 2 19
saint_bernard_48 29 2 19
saint_bernard_49 29 2 19
saint_bernard_4 29 2 19
saint_bernard_50 29 2 19
saint_bernard_51 29 2 19
saint_bernard_52 29 2 19
saint_bernard_53 29 2 19
saint_bernard_54 29 2 19
saint_bernard_55 29 2 19
saint_bernard_56 29 2 19
saint_bernard_57 29 2 19
saint_bernard_58 29 2 19
saint_bernard_59 29 2 19
saint_bernard_5 29 2 19
saint_bernard_60 29 2 19
saint_bernard_61 29 2 19
saint_bernard_62 29 2 19
saint_bernard_63 29 2 19
saint_bernard_64 29 2 19
saint_bernard_65 29 2 19
saint_bernard_66 29 2 19
saint_bernard_67 29 2 19
saint_bernard_68 29 2 19
saint_bernard_69 29 2 19
saint_bernard_6 29 2 19
saint_bernard_70 29 2 19
saint_bernard_71 29 2 19
saint_bernard_72 29 2 19
saint_bernard_73 29 2 19
saint_bernard_74 29 2 19
saint_bernard_75 29 2 19
saint_bernard_76 29 2 19
saint_bernard_77 29 2 19
saint_bernard_78 29 2 19
saint_bernard_79 29 2 19
saint_bernard_7 29 2 19
saint_bernard_80 29 2 19
saint_bernard_81 29 2 19
saint_bernard_82 29 2 19
saint_bernard_83 29 2 19
saint_bernard_84 29 2 19
saint_bernard_85 29 2 19
saint_bernard_86 29 2 19
saint_bernard_87 29 2 19
saint_bernard_88 29 2 19
saint_bernard_89 29 2 19
saint_bernard_8 29 2 19
saint_bernard_90 29 2 19
saint_bernard_91 29 2 19
saint_bernard_92 29 2 19
saint_bernard_93 29 2 19
saint_bernard_94 29 2 19
saint_bernard_95 29 2 19
saint_bernard_96 29 2 19
saint_bernard_97 29 2 19
saint_bernard_98 29 2 19
saint_bernard_99 29 2 19
saint_bernard_9 29 2 19
samoyed_191 30 2 20
samoyed_192 30 2 20
samoyed_194 30 2 20
samoyed_195 30 2 20
samoyed_196 30 2 20
samoyed_197 30 2 20
samoyed_198 30 2 20
samoyed_199 30 2 20
samoyed_19 30 2 20
samoyed_1 30 2 20
samoyed_200 30 2 20
samoyed_202 30 2 20
samoyed_20 30 2 20
samoyed_21 30 2 20
samoyed_22 30 2 20
samoyed_23 30 2 20
samoyed_24 30 2 20
samoyed_25 30 2 20
samoyed_26 30 2 20
samoyed_27 30 2 20
samoyed_28 30 2 20
samoyed_29 30 2 20
samoyed_2 30 2 20
samoyed_30 30 2 20
samoyed_31 30 2 20
samoyed_32 30 2 20
samoyed_33 30 2 20
samoyed_34 30 2 20
samoyed_35 30 2 20
samoyed_36 30 2 20
samoyed_37 30 2 20
samoyed_38 30 2 20
samoyed_39 30 2 20
samoyed_3 30 2 20
samoyed_40 30 2 20
samoyed_41 30 2 20
samoyed_42 30 2 20
samoyed_43 30 2 20
samoyed_44 30 2 20
samoyed_45 30 2 20
samoyed_46 30 2 20
samoyed_47 30 2 20
samoyed_48 30 2 20
samoyed_49 30 2 20
samoyed_4 30 2 20
samoyed_50 30 2 20
samoyed_51 30 2 20
samoyed_52 30 2 20
samoyed_53 30 2 20
samoyed_54 30 2 20
samoyed_55 30 2 20
samoyed_56 30 2 20
samoyed_57 30 2 20
samoyed_58 30 2 20
samoyed_59 30 2 20
samoyed_5 30 2 20
samoyed_60 30 2 20
samoyed_61 30 2 20
samoyed_62 30 2 20
samoyed_63 30 2 20
